Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-01-11 00:00:00+00:00,305.2237854003906,316.7200622558594,302.64752197265625,308.7015075683594,1326827289,0.0,0.0
2024-01-12 00:00:00+00:00,308.6283264160156,312.68658447265625,290.7372741699219,296.6304626464844,1198386629,0.0,0.0
2024-01-13 00:00:00+00:00,296.62542724609375,302.9240417480469,291.5197448730469,302.227294921875,816347256,0.0,0.0
2024-01-14 00:00:00+00:00,302.22711181640625,306.5023193359375,299.0142517089844,299.05133056640625,787643004,0.0,0.0
2024-01-15 00:00:00+00:00,299.02581787109375,319.5900573730469,299.02581787109375,317.5672607421875,1667214322,0.0,0.0
2024-01-16 00:00:00+00:00,317.5467834472656,318.7459411621094,313.5428466796875,315.22625732421875,1143877764,0.0,0.0
2024-01-17 00:00:00+00:00,315.1612243652344,315.92755126953125,307.3587646484375,309.08538818359375,1206464161,0.0,0.0
2024-01-18 00:00:00+00:00,309.0931091308594,315.1431884765625,305.7171630859375,313.2928771972656,1105813150,0.0,0.0
2024-01-19 00:00:00+00:00,313.2928771972656,315.64007568359375,306.3778381347656,314.3004455566406,1036123822,0.0,0.0
2024-01-20 00:00:00+00:00,314.30023193359375,316.96038818359375,312.3036193847656,316.96038818359375,694855739,0.0,0.0
2024-01-21 00:00:00+00:00,316.9617614746094,321.2838134765625,316.22259521484375,318.3186950683594,723174009,0.0,0.0
2024-01-22 00:00:00+00:00,318.37908935546875,319.7400817871094,304.5782165527344,305.43701171875,948987847,0.0,0.0
2024-01-23 00:00:00+00:00,305.4375,311.1738586425781,291.0572814941406,298.4039001464844,1065495592,0.0,0.0
2024-01-24 00:00:00+00:00,298.4072265625,300.3409729003906,290.8543395996094,293.0914306640625,960725208,0.0,0.0
2024-01-25 00:00:00+00:00,293.0929870605469,296.052490234375,287.7281494140625,291.9192810058594,1086918042,0.0,0.0
2024-01-26 00:00:00+00:00,291.9390563964844,303.7918395996094,290.87738037109375,302.3179931640625,964268733,0.0,0.0
2024-01-27 00:00:00+00:00,302.3171691894531,307.41143798828125,302.0614318847656,305.8248291015625,691653061,0.0,0.0
2024-01-28 00:00:00+00:00,305.7743835449219,308.7686462402344,303.2923583984375,304.9756164550781,782354766,0.0,0.0
2024-01-29 00:00:00+00:00,305.0214538574219,310.7130126953125,304.60357666015625,310.7080078125,824640185,0.0,0.0
2024-01-30 00:00:00+00:00,310.7080078125,312.96221923828125,306.9179382324219,307.4627380371094,777667889,0.0,0.0
2024-01-31 00:00:00+00:00,307.4723815917969,307.864990234375,298.96063232421875,300.35107421875,814318731,0.0,0.0
2024-02-01 00:00:00+00:00,300.35107421875,301.8831787109375,296.5621337890625,300.1759033203125,754502530,0.0,0.0
2024-02-02 00:00:00+00:00,300.1639099121094,304.2850646972656,299.9427795410156,301.15496826171875,699579739,0.0,0.0
2024-02-03 00:00:00+00:00,301.181396484375,303.5091552734375,299.62506103515625,299.7367248535156,606345017,0.0,0.0
2024-02-04 00:00:00+00:00,299.7156677246094,307.4093322753906,298.2126159667969,304.7341613769531,818836774,0.0,0.0
2024-02-05 00:00:00+00:00,304.71844482421875,306.52313232421875,299.54913330078125,300.8540344238281,826414727,0.0,0.0
2024-02-06 00:00:00+00:00,300.8583679199219,303.5723571777344,300.63946533203125,302.71014404296875,680038428,0.0,0.0
2024-02-07 00:00:00+00:00,302.71160888671875,308.47808837890625,300.84954833984375,307.63458251953125,776516914,0.0,0.0
2024-02-08 00:00:00+00:00,307.57354736328125,320.4073486328125,307.5062255859375,318.87188720703125,1206142745,0.0,0.0
2024-02-09 00:00:00+00:00,318.9233703613281,325.64459228515625,318.202392578125,323.84228515625,1094700959,0.0,0.0
2024-02-10 00:00:00+00:00,323.8716125488281,325.42669677734375,319.5799560546875,323.1338806152344,737748174,0.0,0.0
2024-02-11 00:00:00+00:00,323.103515625,324.768310546875,320.30938720703125,320.78753662109375,706320478,0.0,0.0
2024-02-12 00:00:00+00:00,320.80401611328125,331.4398498535156,315.93243408203125,327.9446105957031,982444950,0.0,0.0
2024-02-13 00:00:00+00:00,327.9324035644531,329.2057800292969,319.4844055175781,324.86822509765625,886487720,0.0,0.0
2024-02-14 00:00:00+00:00,324.8655700683594,334.369140625,323.8765869140625,334.2459716796875,887463520,0.0,0.0
2024-02-15 00:00:00+00:00,334.21087646484375,365.13311767578125,333.8529968261719,354.7108154296875,1744161787,0.0,0.0
2024-02-16 00:00:00+00:00,354.68756103515625,365.56207275390625,351.70159912109375,360.890380859375,1461675119,0.0,0.0
2024-02-17 00:00:00+00:00,360.8729553222656,363.28179931640625,349.043212890625,352.9081115722656,1101515839,0.0,0.0
2024-02-18 00:00:00+00:00,352.9129943847656,358.00885009765625,349.6799621582031,349.6799621582031,959954204,0.0,0.0
2024-02-19 00:00:00+00:00,349.67828369140625,355.6981201171875,349.623779296875,351.8070983886719,1290009052,0.0,0.0
2024-02-20 00:00:00+00:00,351.8079528808594,360.3736267089844,346.0740051269531,354.8639221191406,1489888631,0.0,0.0
2024-02-21 00:00:00+00:00,354.8638610839844,379.0655212402344,351.4012451171875,378.5373229980469,2264483250,0.0,0.0
2024-02-22 00:00:00+00:00,378.7139587402344,386.5940856933594,374.3027038574219,382.009765625,2002118598,0.0,0.0
2024-02-23 00:00:00+00:00,381.9831237792969,385.45794677734375,369.40008544921875,375.319091796875,1755398357,0.0,0.0
2024-02-24 00:00:00+00:00,375.3238220214844,383.0736999511719,371.9991455078125,381.7427978515625,1088410661,0.0,0.0
2024-02-25 00:00:00+00:00,381.74261474609375,390.4501037597656,378.1285705566406,388.5517272949219,1324081579,0.0,0.0
2024-02-26 00:00:00+00:00,388.5350036621094,404.4400939941406,382.2568664550781,401.6438903808594,2011146388,0.0,0.0
2024-02-27 00:00:00+00:00,401.6438903808594,403.74005126953125,390.9178771972656,394.9956359863281,1750697179,0.0,0.0
2024-02-28 00:00:00+00:00,394.95172119140625,427.04681396484375,394.66107177734375,415.7716064453125,2323818531,0.0,0.0
2024-02-29 00:00:00+00:00,415.5836181640625,419.7790222167969,392.3798828125,399.7787170410156,2058367303,0.0,0.0
2024-03-01 00:00:00+00:00,399.67242431640625,408.55279541015625,399.4783020019531,407.8107604980469,1527194519,0.0,0.0
2024-03-02 00:00:00+00:00,407.8048400878906,414.84515380859375,406.5416564941406,410.9858703613281,1520439801,0.0,0.0
2024-03-03 00:00:00+00:00,410.9778137207031,416.6257019042969,405.0853271484375,414.3810729980469,1810575392,0.0,0.0
2024-03-04 00:00:00+00:00,414.4140319824219,423.8005676269531,411.4765319824219,419.0354309082031,2111212949,0.0,0.0
2024-03-05 00:00:00+00:00,419.0164489746094,427.0828857421875,363.22064208984375,394.6617431640625,3319029162,0.0,0.0
2024-03-06 00:00:00+00:00,394.6649475097656,433.4255065917969,386.2295227050781,429.011962890625,3281109608,0.0,0.0
2024-03-07 00:00:00+00:00,429.011962890625,477.2071838378906,423.7870178222656,475.2906494140625,3328990543,0.0,0.0
2024-03-08 00:00:00+00:00,475.2777099609375,489.57855224609375,464.8338623046875,488.09417724609375,3644157779,0.0,0.0
2024-03-09 00:00:00+00:00,488.09271240234375,494.0759582519531,482.640625,489.56182861328125,2314944823,0.0,0.0
2024-03-10 00:00:00+00:00,489.5409240722656,537.415283203125,486.8355407714844,529.374755859375,4507153439,0.0,0.0
2024-03-11 00:00:00+00:00,529.4474487304688,532.7896728515625,509.9839172363281,522.718017578125,3950105375,0.0,0.0
2024-03-12 00:00:00+00:00,522.718994140625,547.018310546875,521.9139404296875,537.86572265625,4381078189,0.0,0.0
2024-03-13 00:00:00+00:00,537.86572265625,631.1683959960938,532.0458984375,630.5613403320312,5717769152,0.0,0.0
2024-03-14 00:00:00+00:00,630.5613403320312,630.9562377929688,569.2069091796875,602.9887084960938,4918366892,0.0,0.0
2024-03-15 00:00:00+00:00,602.9675903320312,634.2008056640625,547.7039794921875,632.8027954101562,5849156503,0.0,0.0
2024-03-16 00:00:00+00:00,632.8027954101562,641.4811401367188,571.286865234375,576.7752075195312,3952760767,0.0,0.0
2024-03-17 00:00:00+00:00,576.7752075195312,589.6356811523438,550.1432495117188,571.0855712890625,3512190982,0.0,0.0
2024-03-18 00:00:00+00:00,571.0855712890625,586.5149536132812,540.8463134765625,554.55712890625,3982384372,0.0,0.0
2024-03-19 00:00:00+00:00,554.55712890625,559.8604125976562,498.5623474121094,507.0765686035156,4346763421,0.0,0.0
2024-03-20 00:00:00+00:00,507.0864562988281,558.9464721679688,501.1168518066406,556.7005004882812,3177352364,0.0,0.0
2024-03-21 00:00:00+00:00,556.7005004882812,570.05322265625,541.6550903320312,553.2482299804688,2595135487,0.0,0.0
2024-03-22 00:00:00+00:00,553.2482299804688,587.7314453125,535.97265625,551.778564453125,2949959002,0.0,0.0
2024-03-23 00:00:00+00:00,551.778564453125,567.544677734375,544.9212646484375,551.8795166015625,1962524597,0.0,0.0
2024-03-24 00:00:00+00:00,551.8795166015625,572.4882202148438,549.5263061523438,567.9948120117188,1745465728,0.0,0.0
2024-03-25 00:00:00+00:00,567.9948120117188,597.6621704101562,565.1378784179688,587.4276123046875,2490221265,0.0,0.0
2024-03-26 00:00:00+00:00,587.4276123046875,597.0130004882812,572.8078002929688,580.1505126953125,2086911757,0.0,0.0
2024-03-27 00:00:00+00:00,580.1593017578125,584.9867553710938,565.5116577148438,574.5115966796875,1983797879,0.0,0.0
2024-03-28 00:00:00+00:00,574.5115966796875,591.3146362304688,574.2017822265625,583.2708740234375,1986567688,0.0,0.0
2024-03-29 00:00:00+00:00,583.2867431640625,619.9725952148438,582.4693603515625,612.657958984375,2788931743,0.0,0.0
2024-03-30 00:00:00+00:00,612.66015625,612.9949340820312,597.6298217773438,601.016357421875,1750650703,0.0,0.0
2024-03-31 00:00:00+00:00,601.005126953125,608.6642456054688,600.8792724609375,606.9086303710938,1456592924,0.0,0.0
2024-04-01 00:00:00+00:00,606.90869140625,607.6455688476562,570.0531616210938,576.3966674804688,2020241864,0.0,0.0
2024-04-02 00:00:00+00:00,576.3765869140625,578.1329956054688,546.8681640625,550.6814575195312,2480273065,0.0,0.0
2024-04-03 00:00:00+00:00,550.6814575195312,567.9979858398438,540.246826171875,562.0196533203125,2096610785,0.0,0.0
2024-04-04 00:00:00+00:00,562.0196533203125,597.8353271484375,561.34912109375,585.4415283203125,2340488273,0.0,0.0
2024-04-05 00:00:00+00:00,585.4832153320312,591.3327026367188,565.7509765625,578.9669189453125,1983792648,0.0,0.0
2024-04-06 00:00:00+00:00,578.9669189453125,590.6022338867188,575.9175415039062,585.966796875,1328988130,0.0,0.0
2024-04-07 00:00:00+00:00,585.966796875,590.8859252929688,578.7191162109375,584.1021728515625,1374676397,0.0,0.0
2024-04-08 00:00:00+00:00,584.1021728515625,600.8928833007812,577.9833374023438,586.9009399414062,1739232272,0.0,0.0
2024-04-09 00:00:00+00:00,586.9009399414062,589.666748046875,574.1403198242188,580.830322265625,1988165022,0.0,0.0
2024-04-10 00:00:00+00:00,580.830322265625,610.4829711914062,574.46142578125,610.0839233398438,1654268255,0.0,0.0
2024-04-11 00:00:00+00:00,610.0839233398438,617.4686279296875,592.6021728515625,604.893798828125,1299527568,0.0,0.0
2024-04-12 00:00:00+00:00,604.893798828125,626.9840698242188,575.5808715820312,596.380126953125,2619549858,0.0,0.0
2024-04-13 00:00:00+00:00,596.3749389648438,599.8919677734375,517.2700805664062,554.2998046875,2660310655,0.0,0.0
2024-04-14 00:00:00+00:00,554.2998046875,570.257568359375,537.1805419921875,567.2184448242188,1724305772,0.0,0.0
2024-04-15 00:00:00+00:00,567.2184448242188,585.4859619140625,546.8653564453125,552.87451171875,1488692418,0.0,0.0
2024-04-16 00:00:00+00:00,552.8746948242188,554.1048583984375,524.2218627929688,537.829345703125,1299731119,0.0,0.0
2024-04-17 00:00:00+00:00,537.8313598632812,548.0428466796875,514.1128540039062,534.416015625,1411927485,0.0,0.0
2024-04-18 00:00:00+00:00,534.4149780273438,555.0400390625,527.4300537109375,552.172119140625,1439312699,0.0,0.0
2024-04-19 00:00:00+00:00,552.172119140625,564.5448608398438,525.0286254882812,554.8892822265625,1320094794,0.0,0.0
2024-04-20 00:00:00+00:00,554.8881225585938,574.0986938476562,549.800048828125,570.9605102539062,697007137,0.0,0.0
2024-04-21 00:00:00+00:00,570.9605102539062,582.2720336914062,567.1710815429688,579.6199340820312,782061076,0.0,0.0
2024-04-22 00:00:00+00:00,579.6146850585938,608.5170288085938,579.1416625976562,605.5755004882812,1300340623,0.0,0.0
2024-04-23 00:00:00+00:00,605.5755004882812,613.5433349609375,599.9375610351562,606.8406372070312,1380221181,0.0,0.0
2024-04-24 00:00:00+00:00,606.8406372070312,617.3051147460938,592.944091796875,608.0861206054688,1518718475,0.0,0.0
2024-04-25 00:00:00+00:00,608.0906372070312,617.8062133789062,601.7774658203125,614.0050048828125,1161642323,0.0,0.0
2024-04-26 00:00:00+00:00,614.0050048828125,614.834228515625,597.1796264648438,597.7054443359375,817787521,0.0,0.0
2024-04-27 00:00:00+00:00,597.7054443359375,599.2827758789062,586.1527099609375,595.7205200195312,781864034,0.0,0.0
2024-04-28 00:00:00+00:00,595.7205200195312,607.8242797851562,595.716552734375,600.0711669921875,681109845,0.0,0.0
2024-04-29 00:00:00+00:00,600.0711669921875,602.5989379882812,583.3385009765625,592.8312377929688,868114786,0.0,0.0
2024-04-30 00:00:00+00:00,592.831787109375,603.3228149414062,556.1708984375,578.488037109375,1727881192,0.0,0.0
2024-05-01 00:00:00+00:00,578.4874877929688,579.3329467773438,538.0464477539062,561.408203125,1502825527,0.0,0.0
2024-05-02 00:00:00+00:00,561.408203125,565.4573974609375,543.5223388671875,560.5267333984375,877449354,0.0,0.0
2024-05-03 00:00:00+00:00,560.5267333984375,590.2448120117188,559.4467163085938,587.0104370117188,854728192,0.0,0.0
2024-05-04 00:00:00+00:00,587.0184326171875,593.1934204101562,583.2993774414062,585.8465576171875,582273374,0.0,0.0
2024-05-05 00:00:00+00:00,585.8465576171875,594.9953002929688,580.2462768554688,592.140380859375,531182053,0.0,0.0
2024-05-06 00:00:00+00:00,592.139892578125,601.88671875,583.3734130859375,588.4759521484375,1522319999,0.0,0.0
2024-05-07 00:00:00+00:00,588.4759521484375,599.9354858398438,576.7245483398438,577.4862060546875,1535678414,0.0,0.0
2024-05-08 00:00:00+00:00,577.4862060546875,589.5725708007812,575.1480102539062,588.1974487304688,1603241013,0.0,0.0
2024-05-09 00:00:00+00:00,588.1974487304688,602.5897216796875,586.7303466796875,596.031982421875,1897318659,0.0,0.0
2024-05-10 00:00:00+00:00,596.0276489257812,596.5833740234375,582.0457763671875,585.6221923828125,1521708160,0.0,0.0
2024-05-11 00:00:00+00:00,585.6221923828125,594.20654296875,581.8966674804688,592.0278930664062,1333662111,0.0,0.0
2024-05-12 00:00:00+00:00,592.0291748046875,599.1841430664062,587.8043212890625,594.424560546875,1276671115,0.0,0.0
2024-05-13 00:00:00+00:00,594.424560546875,597.7680053710938,585.520751953125,591.60693359375,1636169234,0.0,0.0
2024-05-14 00:00:00+00:00,591.60693359375,592.8369750976562,563.4202270507812,566.70703125,1944063031,0.0,0.0
2024-05-15 00:00:00+00:00,566.70703125,587.4215087890625,561.1272583007812,582.0743408203125,1895100260,0.0,0.0
2024-05-16 00:00:00+00:00,582.1001586914062,586.4363403320312,565.7623291015625,569.1902465820312,1911862000,0.0,0.0
2024-05-17 00:00:00+00:00,569.1902465820312,584.666015625,568.8367309570312,581.1783447265625,1557134929,0.0,0.0
2024-05-18 00:00:00+00:00,581.1783447265625,581.9871826171875,575.0185546875,580.4811401367188,1358737176,0.0,0.0
2024-05-19 00:00:00+00:00,580.4815673828125,581.876708984375,572.36962890625,574.6316528320312,1298887094,0.0,0.0
2024-05-20 00:00:00+00:00,574.6316528320312,601.5638427734375,569.5235595703125,600.6163330078125,2145457267,0.0,0.0
2024-05-21 00:00:00+00:00,600.60107421875,629.861083984375,593.9327392578125,618.4204711914062,3564986916,0.0,0.0
2024-05-22 00:00:00+00:00,618.4204711914062,625.5662841796875,610.5460205078125,614.671875,2138536549,0.0,0.0
2024-05-23 00:00:00+00:00,614.671875,616.5244750976562,581.9541015625,598.6708374023438,2631566566,0.0,0.0
2024-05-24 00:00:00+00:00,598.6708374023438,604.3148803710938,588.8939819335938,600.2258911132812,1778282198,0.0,0.0
2024-05-25 00:00:00+00:00,600.2266235351562,606.3673095703125,599.6072387695312,602.1944580078125,1392399167,0.0,0.0
2024-05-26 00:00:00+00:00,602.1944580078125,604.830078125,598.6958618164062,599.825927734375,1372657185,0.0,0.0
2024-05-27 00:00:00+00:00,599.825927734375,613.38818359375,599.7007446289062,603.5264282226562,1691663828,0.0,0.0
2024-05-28 00:00:00+00:00,603.5264282226562,604.985107421875,593.7161865234375,601.2132568359375,1852329404,0.0,0.0
2024-05-29 00:00:00+00:00,601.2132568359375,602.9315185546875,592.9666137695312,594.9720458984375,1642696946,0.0,0.0
2024-05-30 00:00:00+00:00,594.9725341796875,601.6650390625,586.5576782226562,595.0267944335938,1737524745,0.0,0.0
2024-05-31 00:00:00+00:00,595.0267944335938,598.4236450195312,589.7748413085938,593.5223388671875,1590349553,0.0,0.0
2024-06-01 00:00:00+00:00,593.5223388671875,607.5828857421875,592.6806030273438,601.30419921875,1520074486,0.0,0.0
2024-06-02 00:00:00+00:00,601.3041381835938,604.9780883789062,596.164794921875,603.026611328125,1667233984,0.0,0.0
2024-06-03 00:00:00+00:00,603.0509643554688,637.2471313476562,601.1831665039062,626.4329833984375,2952110605,0.0,0.0
2024-06-04 00:00:00+00:00,626.4329833984375,687.40380859375,625.2649536132812,686.201416015625,3416994948,0.0,0.0
2024-06-05 00:00:00+00:00,686.201416015625,712.58837890625,685.777099609375,698.889404296875,3501231414,0.0,0.0
2024-06-06 00:00:00+00:00,698.889404296875,720.672607421875,692.9947509765625,710.4640502929688,2997888288,0.0,0.0
2024-06-07 00:00:00+00:00,710.4603881835938,710.8385009765625,665.18017578125,683.3609619140625,2987033806,0.0,0.0
2024-06-08 00:00:00+00:00,683.3685913085938,694.3128051757812,678.6458129882812,682.6651611328125,1966216051,0.0,0.0
2024-06-09 00:00:00+00:00,682.6638793945312,684.7598876953125,670.8135375976562,673.3153076171875,1856183346,0.0,0.0
2024-06-10 00:00:00+00:00,673.33544921875,674.3134765625,615.77294921875,624.3868408203125,3184376694,0.0,0.0
2024-06-11 00:00:00+00:00,624.3967895507812,628.2633666992188,597.0418701171875,602.55810546875,2604834485,0.0,0.0
2024-06-12 00:00:00+00:00,602.6026000976562,634.6758422851562,592.2932739257812,619.19482421875,2221546160,0.0,0.0
2024-06-13 00:00:00+00:00,619.2251586914062,619.298583984375,596.3087768554688,599.5150756835938,1879189691,0.0,0.0
2024-06-14 00:00:00+00:00,599.4786987304688,611.6287231445312,590.496337890625,603.1805419921875,1848914113,0.0,0.0
2024-06-15 00:00:00+00:00,603.1141967773438,609.0504760742188,601.5859375,607.8029174804688,1471028668,0.0,0.0
2024-06-16 00:00:00+00:00,607.8084716796875,611.197509765625,601.4769287109375,610.0540161132812,1428836675,0.0,0.0
2024-06-17 00:00:00+00:00,610.0736694335938,611.9440307617188,592.4261474609375,604.4673461914062,1797626078,0.0,0.0
2024-06-18 00:00:00+00:00,604.3328857421875,604.65283203125,575.76171875,588.7020874023438,2265505402,0.0,0.0
2024-06-19 00:00:00+00:00,588.584716796875,605.731689453125,587.01416015625,598.771728515625,1788904109,0.0,0.0
2024-06-20 00:00:00+00:00,598.771728515625,607.4007568359375,584.7599487304688,587.107177734375,1817442036,0.0,0.0
2024-06-21 00:00:00+00:00,587.1126098632812,588.7054443359375,578.015869140625,585.9119262695312,1672110625,0.0,0.0
2024-06-22 00:00:00+00:00,585.9009399414062,590.9393310546875,581.1376342773438,590.7633666992188,1387634576,0.0,0.0
2024-06-23 00:00:00+00:00,590.6715698242188,592.7726440429688,576.0581665039062,577.2108764648438,1444372224,0.0,0.0
2024-06-24 00:00:00+00:00,577.222900390625,581.2367553710938,552.9365234375,567.578125,2033721646,0.0,0.0
2024-06-25 00:00:00+00:00,567.653076171875,579.1007690429688,566.8991088867188,578.1034545898438,1581413208,0.0,0.0
2024-06-26 00:00:00+00:00,578.1137084960938,584.1988525390625,567.8788452148438,572.4017944335938,1537826836,0.0,0.0
2024-06-27 00:00:00+00:00,572.3585205078125,583.7315063476562,566.4297485351562,580.7982788085938,1659378248,0.0,0.0
2024-06-28 00:00:00+00:00,580.865966796875,584.3499755859375,565.00537109375,566.4644775390625,1618598501,0.0,0.0
2024-06-29 00:00:00+00:00,566.4916381835938,572.9425659179688,566.06591796875,569.127685546875,1375085097,0.0,0.0
2024-06-30 00:00:00+00:00,569.1678466796875,584.0786743164062,567.7850341796875,581.7711181640625,1564676508,0.0,0.0
2024-07-01 00:00:00+00:00,581.674560546875,587.2811889648438,576.136474609375,576.6869506835938,1613874196,0.0,0.0
2024-07-02 00:00:00+00:00,576.6046752929688,581.0347290039062,573.8269653320312,578.9810791015625,1528045271,0.0,0.0
2024-07-03 00:00:00+00:00,579.0103759765625,579.9353637695312,550.4166870117188,556.5777587890625,1736158280,0.0,0.0
2024-07-04 00:00:00+00:00,556.4862060546875,556.8927612304688,512.42236328125,513.9945068359375,2056945763,0.0,0.0
2024-07-05 00:00:00+00:00,513.614501953125,515.2207641601562,456.92340087890625,497.9958190917969,2865780557,0.0,0.0
2024-07-06 00:00:00+00:00,497.96551513671875,530.4472045898438,496.6573181152344,527.6743774414062,1604647597,0.0,0.0
2024-07-07 00:00:00+00:00,527.4404907226562,527.4404907226562,488.9649353027344,490.6131286621094,1660301909,0.0,0.0
2024-07-08 00:00:00+00:00,490.7127990722656,523.1556396484375,472.1614074707031,510.6142578125,2305009896,0.0,0.0
2024-07-09 00:00:00+00:00,510.5447692871094,520.6463012695312,507.2747802734375,516.568115234375,1586240513,0.0,0.0
2024-07-10 00:00:00+00:00,516.6347045898438,529.192138671875,511.8351745605469,524.5165405273438,1592646761,0.0,0.0
2024-07-11 00:00:00+00:00,524.5767211914062,540.0792236328125,521.0379638671875,525.1380615234375,1685684515,0.0,0.0
2024-07-12 00:00:00+00:00,525.1171264648438,537.316162109375,517.9932861328125,533.75732421875,1600204226,0.0,0.0
2024-07-13 00:00:00+00:00,533.7614135742188,539.1996459960938,527.7648315429688,532.3488159179688,1436156860,0.0,0.0
2024-07-14 00:00:00+00:00,532.3785400390625,547.3585815429688,532.1102294921875,544.8187255859375,1486806663,0.0,0.0
2024-07-15 00:00:00+00:00,544.9208984375,586.5435791015625,544.7008056640625,586.1410522460938,2019082961,0.0,0.0
2024-07-16 00:00:00+00:00,586.0093994140625,587.3955078125,556.6705322265625,576.583984375,2082707183,0.0,0.0
2024-07-17 00:00:00+00:00,576.5607299804688,584.0094604492188,565.4176635742188,568.9127197265625,1739938322,0.0,0.0
2024-07-18 00:00:00+00:00,568.96826171875,579.3433227539062,562.9327392578125,571.9515380859375,1636814280,0.0,0.0
2024-07-19 00:00:00+00:00,571.9271240234375,598.0529174804688,565.973876953125,593.7021484375,2052978808,0.0,0.0
2024-07-20 00:00:00+00:00,593.7093505859375,598.30126953125,587.2839965820312,593.5722045898438,1585229672,0.0,0.0
2024-07-21 00:00:00+00:00,593.5726318359375,603.6642456054688,583.540771484375,601.8511962890625,1815088659,0.0,0.0
2024-07-22 00:00:00+00:00,601.8511962890625,605.191162109375,587.77197265625,587.9177856445312,1985538902,0.0,0.0
2024-07-23 00:00:00+00:00,587.9177856445312,593.1072998046875,578.2872924804688,582.0995483398438,1839296067,0.0,0.0
2024-07-24 00:00:00+00:00,582.10498046875,588.8692016601562,570.95361328125,574.5784912109375,1601708271,0.0,0.0
2024-07-25 00:00:00+00:00,574.5784912109375,575.8388061523438,554.7559814453125,570.71337890625,1995371028,0.0,0.0
2024-07-26 00:00:00+00:00,570.71337890625,582.7736206054688,570.4503784179688,581.0779418945312,1665724792,0.0,0.0
2024-07-27 00:00:00+00:00,581.0779418945312,592.8525390625,574.8931274414062,581.5888061523438,1760015335,0.0,0.0
2024-07-28 00:00:00+00:00,581.5888061523438,584.68994140625,575.0437622070312,584.099609375,1464043630,0.0,0.0
2024-07-29 00:00:00+00:00,584.099609375,596.6491088867188,573.986083984375,574.642578125,1825858615,0.0,0.0
2024-07-30 00:00:00+00:00,574.642578125,587.6651000976562,567.990234375,587.6651000976562,1811656040,0.0,0.0
2024-07-31 00:00:00+00:00,587.6651000976562,592.5235595703125,575.251953125,576.3681640625,1798590737,0.0,0.0
2024-08-01 00:00:00+00:00,576.3681640625,577.2913208007812,553.7516479492188,575.146728515625,2045220020,0.0,0.0
2024-08-02 00:00:00+00:00,575.146728515625,577.0011596679688,540.11865234375,542.9151611328125,2062337930,0.0,0.0
2024-08-03 00:00:00+00:00,542.9151611328125,544.6666870117188,522.1957397460938,529.4813232421875,1826715291,0.0,0.0
2024-08-04 00:00:00+00:00,529.4813232421875,531.6157836914062,488.2488098144531,497.0390930175781,1980159444,0.0,0.0
2024-08-05 00:00:00+00:00,497.0390930175781,499.3894348144531,407.52459716796875,464.6269226074219,4703145244,0.0,0.0
2024-08-06 00:00:00+00:00,464.6269226074219,492.8955078125,464.2871398925781,484.3238220214844,2087680023,0.0,0.0
2024-08-07 00:00:00+00:00,484.3238220214844,497.62408447265625,468.9976806640625,474.2247619628906,1883200228,0.0,0.0
2024-08-08 00:00:00+00:00,474.19970703125,521.0404663085938,469.190673828125,517.3375244140625,1790085695,0.0,0.0
2024-08-09 00:00:00+00:00,517.3375244140625,517.72314453125,500.1761169433594,509.1827087402344,1565495419,0.0,0.0
2024-08-10 00:00:00+00:00,509.1827087402344,524.9590454101562,507.8503112792969,523.317626953125,1394699693,0.0,0.0
2024-08-11 00:00:00+00:00,523.3178100585938,535.5400390625,503.2338562011719,503.8045349121094,1563057068,0.0,0.0
2024-08-12 00:00:00+00:00,503.8041687011719,523.5446166992188,500.23370361328125,518.5361328125,1786263873,0.0,0.0
2024-08-13 00:00:00+00:00,518.5361328125,525.6865234375,514.5475463867188,524.1285400390625,1757981177,0.0,0.0
2024-08-14 00:00:00+00:00,524.1285400390625,531.5051879882812,516.50634765625,524.0153198242188,1604400640,0.0,0.0
2024-08-15 00:00:00+00:00,524.0153198242188,533.6436767578125,511.6082458496094,519.870361328125,1645936961,0.0,0.0
2024-08-16 00:00:00+00:00,519.870361328125,524.3740234375,511.040283203125,519.9686279296875,1538941515,0.0,0.0
2024-08-17 00:00:00+00:00,519.9686279296875,547.161376953125,518.940673828125,542.2342529296875,1554176167,0.0,0.0
2024-08-18 00:00:00+00:00,542.2342529296875,542.3954467773438,531.2366943359375,531.6085205078125,1458218557,0.0,0.0
2024-08-19 00:00:00+00:00,531.6085205078125,560.6581420898438,529.6116333007812,559.81884765625,1721716619,0.0,0.0
2024-08-20 00:00:00+00:00,559.81884765625,574.556884765625,559.1103515625,569.2669677734375,2062353969,0.0,0.0
2024-08-21 00:00:00+00:00,569.2669677734375,575.0878295898438,547.611083984375,570.0197143554688,1887431524,0.0,0.0
2024-08-22 00:00:00+00:00,570.0197143554688,589.4165649414062,561.2243041992188,583.0518798828125,1998394415,0.0,0.0
2024-08-23 00:00:00+00:00,583.0518798828125,597.5437622070312,575.76904296875,591.8060302734375,2037288685,0.0,0.0
2024-08-24 00:00:00+00:00,591.8067626953125,592.7732543945312,575.83740234375,580.76220703125,1954023736,0.0,0.0
2024-08-25 00:00:00+00:00,580.76220703125,583.9363403320312,569.9006958007812,574.2499389648438,1681089758,0.0,0.0
2024-08-26 00:00:00+00:00,574.2499389648438,575.981201171875,547.2277221679688,548.8280029296875,1818728257,0.0,0.0
